Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,LotFrontage_WasMissing,MasVnrArea_WasMissing,GarageYrBlt_WasMissing,TotalSF,TotalPorchSF,TotalBaths,BsmtFinishedRatio,LivingAreaRatio,HouseAge,YearsSinceRemodel,WasRemodeled,GarageAge,YearsSinceSold,QualityScore,BasementQualityScore,GarageQualityScore,RoomDensity,BathBedroomRatio,GarageLivingRatio,LotCoverageRatio,AgeQualityInteraction,MiscVal_transformed,PoolArea_transformed,LotArea_transformed,LowQualFinSF_transformed,3SsnPorch_transformed,KitchenAbvGr_transformed,BsmtFinSF2_transformed,EnclosedPorch_transformed,ScreenPorch_transformed,GarageYrBlt_transformed,BsmtHalfBath_transformed,GarageQualityScore_transformed,LivingAreaRatio_transformed,MasVnrArea_transformed,OpenPorchSF_transformed,LotCoverageRatio_transformed,TotalPorchSF_transformed,BathBedroomRatio_transformed,WoodDeckSF_transformed,TotalSF_transformed,1stFlrSF_transformed,BsmtFinSF1_transformed,MSSubClass_transformed,LotFrontage_transformed,GrLivArea_transformed,TotalBsmtSF_transformed,AgeQualityInteraction_transformed,Street_encoded,Alley_encoded,Utilities_encoded,CentralAir_encoded,LotFrontage_WasMissing_encoded,MasVnrArea_WasMissing_encoded,GarageYrBlt_WasMissing_encoded,Condition1_encoded,Condition2_encoded,ExterQual_encoded,ExterCond_encoded,BsmtQual_encoded,BsmtCond_encoded,BsmtFinType1_encoded,BsmtFinType2_encoded,HeatingQC_encoded,KitchenQual_encoded,FireplaceQu_encoded,GarageFinish_encoded,GarageQual_encoded,GarageCond_encoded,PoolQC_encoded,SaleCondition_encoded,Neighborhood_encoded,Exterior1st_encoded,Exterior2nd_encoded,MSSubClass_encoded,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,PavedDrive_N,PavedDrive_P,PavedDrive_Y,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,HouseAgeGroup_Historic (100+),HouseAgeGroup_Mature (26-50),HouseAgeGroup_Old (51-100),HouseAgeGroup_Recent (11-25),NeighborhoodTier_Mid_Tier,NeighborhoodTier_Premium,NeighborhoodTier_Standard,SalePrice
11,20,70.0,11200,5,5,1965,1965,0.0,906.0,0.0,134.0,1040.0,1040,0,0,1040,1.0,0.0,1,0,3,1,5,0,1965.0,1.0,384.0,0,0,0,0,0,0,0,2,2008,0,0,0,2080.0,0,2.0,0.8711538461538462,0.0928571428571428,58,58,0,58,15,4.0,2.0,3.0,4.807692307692308,0.6666666666666666,0.3692307692307692,0.1857142857142857,232.0,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.7667075281081748,2.836967705336552,0.0,-1.7745661855498849,0.0,-0.4157097509343708,0.0,24.81373619166861,5.619189530526856,30.099833886584825,2.221832341815843,8.366600265340756,6.654315356821612,248.05682005315265,4.697751134752798,1,,0.0,1,0,0,0,5,5,3,3,3.0,3.0,3.0,1.0,5,3.0,,1.0,3.0,3.0,,5,144307.13574097137,164255.2470908823,167992.761130137,184796.9723193198,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,129500
12,60,85.0,11924,9,5,2005,2006,286.0,998.0,0.0,177.0,1175.0,1182,1142,0,2324,1.0,0.0,3,0,4,1,11,2,2005.0,3.0,736.0,147,21,0,0,0,0,0,7,2006,0,0,0,3499.0,21,4.0,0.8493617021276596,0.1949010399194901,18,17,1,18,17,5.9,2.6666666666666665,3.0,4.733218588640275,1.0,0.3166953528399311,0.2934417980543441,106.2,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.814055541449726,2.836967705336552,3.1918304861132247,-1.2738898698233616,4.388762134627516,0.0,0.0,24.81373619166861,5.701155536814143,31.591137997862628,2.7438051561793677,9.219544457292889,7.387215758905103,272.05984353223744,4.697751134752798,1,,0.0,1,0,0,0,5,5,5,3,5.0,3.0,6.0,1.0,5,5.0,4.0,3.0,3.0,3.0,,6,295211.79941291583,158803.23996221068,168507.07997038134,237658.6924470977,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,345000
13,20,95.2,12968,5,6,1962,1962,0.0,737.0,0.0,175.0,912.0,912,0,0,912,1.0,0.0,1,0,2,1,4,0,1962.0,1.0,352.0,140,0,0,0,176,0,0,9,2008,1,0,0,1824.0,176,2.0,0.8081140350877193,0.0703269586674892,61,61,0,61,15,4.200000000000001,2.0,3.0,4.385964912280701,1.0,0.3859649122807017,0.1406539173349784,256.20000000000005,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-3.1471166950582754,2.836967705336552,0.0,-2.085728604424858,9.50131292128926,0.0,0.0,24.81373619166861,5.534395568610862,27.14774392099645,2.221832341815843,9.757048734120374,6.533946073447452,224.57851738825735,4.697751134752798,1,,0.0,1,1,0,0,5,5,3,3,3.0,3.0,5.0,1.0,3,3.0,,1.0,3.0,3.0,,5,144307.13574097137,164255.2470908823,170222.5124692659,184796.9723193198,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,144000
14,20,91.0,10652,7,5,2006,2007,306.0,0.0,0.0,1494.0,1494.0,1494,0,0,1494,0.0,0.0,2,0,3,1,7,1,2006.0,3.0,840.0,160,33,0,0,0,0,0,8,2007,0,0,0,2988.0,33,2.0,0.0,0.1402553511077731,17,16,1,17,16,4.950000000000001,2.333333333333333,3.0,4.685408299866132,0.6666666666666666,0.5622489959839357,0.2805107022155463,84.15000000000002,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.225960633248512,2.836967705336552,3.657934116974429,-1.32258546601801,5.275590662461655,-0.4157097509343708,0.0,24.81373619166861,5.849485041641779,0.0,2.221832341815843,9.539392014169456,6.98535453332122,326.2630622669789,4.697751134752798,1,,0.0,1,0,0,0,5,5,4,3,4.0,3.0,1.0,1.0,5,4.0,4.0,3.0,3.0,3.0,,6,194300.35400711896,213860.54492631304,214053.8553226605,186478.13647894468,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,279500
15,20,65.0,10920,6,5,1960,1960,212.0,733.0,0.0,520.0,1253.0,1253,0,0,1253,1.0,0.0,1,1,2,1,5,1,1960.0,1.0,352.0,0,213,176,0,0,0,0,5,2008,1,0,0,2506.0,389,2.5,0.5849960095770151,0.1147435897435897,63,63,0,63,15,4.300000000000001,2.0,3.0,3.990422984836393,1.25,0.280925778132482,0.2294871794871794,270.90000000000003,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.485730617834174,2.836967705336552,5.674576792992355,-1.541173885555328,12.1208587981807,0.2201195395838708,0.0,24.81373619166861,5.738296226297469,27.073972741361768,2.221832341815843,8.06225774829855,6.824764065032015,285.6164629038651,4.697751134752798,1,,0.0,1,1,0,0,5,5,3,3,3.0,3.0,4.0,1.0,3,3.0,2.0,3.0,3.0,3.0,,5,146591.47647100576,149310.45999377334,149723.0465432989,186478.13647894468,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,157000
16,45,51.0,6120,7,8,1929,2001,0.0,0.0,0.0,832.0,832.0,854,0,0,854,0.0,0.0,1,0,2,1,5,0,1991.0,2.0,576.0,48,112,0,0,0,0,0,7,2007,0,0,0,1686.0,112,1.0,0.0,0.1395424836601307,94,22,1,32,16,5.200000000000001,2.0,3.0,5.85480093676815,0.5,0.6744730679156908,0.2754901960784314,488.8000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.232473672355649,2.836967705336552,4.9658390461893545,-1.342137437473196,8.199816987468449,-0.7234444175958598,0.0,24.81373619166861,5.4917112122035245,0.0,2.6185665020609696,7.14142842854285,6.473656167536014,209.493672842314,4.697751134752798,1,,0.0,1,0,0,0,5,5,3,3,3.0,3.0,1.0,1.0,5,3.0,,1.0,3.0,3.0,,5,133236.5810709838,152436.4583364868,152161.7083365949,143855.59794520546,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,132000
17,20,84.0,11241,6,7,1970,1970,180.0,578.0,0.0,426.0,1004.0,1004,0,0,1004,1.0,0.0,1,0,2,1,5,1,1970.0,2.0,480.0,0,0,0,0,0,0,700,3,2010,1,0,0,2008.0,0,2.0,0.5756972111553785,0.0893158971621741,53,53,0,53,13,4.700000000000001,2.0,3.0,4.9800796812749,1.0,0.4780876494023904,0.1786317943243483,249.10000000000005,6.55250788703459,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.8191411808535656,2.836967705336552,0.0,-1.8177797823408668,0.0,0.0,0.0,24.81373619166861,5.596513061438919,24.04163056034261,2.221832341815843,9.16515138991168,6.622046131568017,241.52930724499544,4.697751134752798,1,,0.0,1,1,0,0,5,5,3,3,3.0,3.0,5.0,1.0,5,3.0,3.0,3.0,3.0,3.0,,5,148487.68338363903,150271.8021491264,149031.89480805007,184113.56170540248,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,149000
18,90,72.0,10791,4,5,1967,1967,0.0,0.0,0.0,0.0,0.0,1296,0,0,1296,0.0,0.0,2,0,2,2,6,0,1967.0,2.0,516.0,0,0,0,0,0,0,500,10,2006,0,0,0,1296.0,0,2.0,0.0,0.1201000834028356,56,56,0,56,17,3.2500000000000004,0.0,3.0,4.62962962962963,1.0,0.3981481481481481,0.1201000834028356,182.00000000000003,6.2166061010848646,0.0,17.222842597803265,0.0,0.0,1.4142135623730951,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.426123025462085,2.836967705336552,0.0,-2.265014952735508,0.0,0.0,0.0,24.81373619166861,5.759718033911326,0.0,2.907922049295681,8.48528137423857,6.8555921409217255,0.0,4.697751134752798,1,,0.0,1,0,0,0,5,5,3,3,,,,,3,3.0,,1.0,3.0,3.0,,5,143255.1789603091,152590.35461776404,153069.59760273973,144553.6591780822,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,90000
19,20,66.0,13695,5,5,2004,2004,0.0,646.0,0.0,468.0,1114.0,1114,0,0,1114,1.0,0.0,1,1,3,1,6,0,2004.0,2.0,576.0,0,102,0,0,0,0,0,6,2008,0,0,0,2228.0,102,2.5,0.5798922800718133,0.0813435560423512,19,19,0,19,15,4.05,2.0,3.0,5.385996409335728,0.8333333333333334,0.5170556552962298,0.1626871120847024,76.95,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.9462700715252903,2.836967705336552,4.863775820586757,-1.9221192420776472,7.946373552664842,-0.1843740538091855,0.0,24.81373619166861,5.66329140751581,25.41653005427767,2.221832341815843,8.12403840463596,6.717239608619092,261.3030686075953,4.697751134752798,1,,0.0,1,0,0,0,2,5,3,3,3.0,3.0,6.0,1.0,5,4.0,,1.0,3.0,3.0,,5,186766.73264840184,213616.7330833042,214423.47035201915,184113.56170540248,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,159000
20,20,70.0,7560,5,6,1958,1965,0.0,504.0,0.0,525.0,1029.0,1339,0,0,1339,0.0,0.0,1,0,3,1,6,0,1958.0,1.0,294.0,0,0,0,0,0,0,0,5,2009,0,0,0,2368.0,0,1.0,0.4897959183673469,0.1771164021164021,65,58,1,65,14,4.200000000000001,2.0,3.0,4.480955937266617,0.3333333333333333,0.2195668409260642,0.3132275132275132,273.00000000000006,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.9321032440133905,2.836967705336552,0.0,-1.2036271041900353,0.0,-1.1760171684051135,0.0,24.81373619166861,5.780397544280654,22.44994432064365,2.221832341815843,8.366600265340756,6.885402264275112,246.068290002661,4.697751134752798,1,,0.0,1,0,0,0,5,5,3,3,3.0,3.0,2.0,1.0,3,3.0,,1.0,3.0,3.0,,2,148487.68338363903,182817.59099804307,168790.86014654348,184113.56170540248,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,139000
21,60,101.0,14215,8,5,2005,2006,380.0,0.0,0.0,1158.0,1158.0,1158,1218,0,2376,0.0,0.0,3,1,4,1,9,1,2005.0,3.0,853.0,240,154,0,0,0,0,0,11,2006,0,0,0,3534.0,154,3.5,0.0,0.1671473795286669,18,17,1,18,17,5.3500000000000005,2.6666666666666665,3.0,3.787878787878788,0.875,0.359006734006734,0.2486106225817798,96.3,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.0042618478957057,2.836967705336552,5.3154252060082685,-1.4537008608323478,9.103227703818298,-0.1346301573461039,0.0,24.81373619166861,5.688062253409386,0.0,2.7438051561793677,10.04987562112089,7.407286355122758,269.07617155754616,4.697751134752798,1,,0.0,1,0,0,0,5,5,4,3,5.0,3.0,1.0,1.0,5,4.0,4.0,3.0,3.0,3.0,,6,301028.4127853881,213860.54492631304,214053.8553226605,239088.07493637988,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,325300
22,45,57.0,7449,7,7,1930,1950,0.0,0.0,0.0,637.0,637.0,1108,0,0,1108,0.0,0.0,1,0,3,1,6,1,1930.0,1.0,280.0,0,0,205,0,0,0,0,6,2007,0,0,0,1745.0,205,1.0,0.0,0.1487447979594576,93,73,1,93,16,5.05,2.0,3.0,5.415162454873646,0.3333333333333333,0.2527075812274368,0.2342596321653913,469.65,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.15114452461657,2.836967705336552,0.0,-1.518638277590175,9.970523089275469,-1.1760171684051135,0.0,24.81373619166861,5.659833214891966,0.0,2.6185665020609696,7.54983443527075,6.712297526640437,171.10793669384992,4.697751134752798,1,0.0,0.0,1,0,0,0,5,5,3,3,3.0,3.0,1.0,1.0,5,4.0,4.0,1.0,3.0,3.0,,5,117723.61806914548,153973.41317823526,148706.64856490542,142695.59794520546,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,139400
23,20,75.0,9742,8,5,2002,2002,281.0,0.0,0.0,1777.0,1777.0,1795,0,0,1795,0.0,0.0,2,0,3,1,7,1,2002.0,2.0,534.0,171,159,0,0,0,0,0,9,2008,0,0,0,3572.0,159,2.0,0.0,0.1842537466639293,21,21,0,21,15,5.250000000000001,2.333333333333333,3.0,3.8997214484679663,0.6666666666666666,0.2974930362116991,0.3666598234448778,110.25,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.8831923509646868,2.836967705336552,5.350670458251526,-1.0351903456625042,9.197421749697837,-0.4157097509343708,0.0,24.81373619166861,5.964197149623752,0.0,2.221832341815843,8.660254037844387,7.1525553964674495,371.9845858508088,4.697751134752798,1,,0.0,1,0,0,0,5,5,4,3,4.0,3.0,1.0,1.0,5,4.0,4.0,3.0,3.0,3.0,,5,198714.87376966007,213616.7330833042,214423.47035201915,184113.56170540248,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,230000
24,120,44.0,4224,5,7,1976,1976,0.0,840.0,0.0,200.0,1040.0,1060,0,0,1060,1.0,0.0,1,0,3,1,6,1,1976.0,2.0,572.0,100,110,0,0,0,0,0,6,2007,0,0,0,2100.0,110,2.0,0.8076923076923077,0.2509469696969697,47,47,0,47,16,4.500000000000002,2.333333333333333,3.0,5.660377358490566,0.6666666666666666,0.539622641509434,0.4971590909090909,211.50000000000009,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.5089294067370154,2.836967705336552,4.946153777113599,-0.7142090914076632,8.150578776801323,-0.4157097509343708,0.0,24.81373619166861,5.6314299769629566,28.98275349237888,3.016154085343154,6.6332495807108,6.671757900141213,248.05682005315265,4.697751134752798,1,,0.0,1,0,0,0,5,5,3,3,4.0,3.0,6.0,1.0,3,3.0,3.0,1.0,3.0,3.0,,5,141405.59794520546,228037.07198007472,226195.16590563167,200544.02647167715,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,129900
25,20,70.2,8246,5,8,1968,2001,0.0,188.0,668.0,204.0,1060.0,1060,0,0,1060,1.0,0.0,1,0,3,1,6,1,1968.0,1.0,270.0,406,90,0,0,0,0,0,5,2010,1,0,0,2120.0,90,2.0,0.8075471698113208,0.1285471743875818,55,22,1,55,13,4.750000000000001,2.0,3.0,5.660377358490566,0.6666666666666666,0.2547169811320754,0.2570943487751637,261.25000000000006,0.0,0.0,17.222842597803265,0.0,0.0,1.0,0.6837703542063188,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.337949571213344,2.836967705336552,4.727638915555376,-1.41715878729821,7.615351058966104,-0.4157097509343708,0.0,24.81373619166861,5.6314299769629566,13.711309200802088,2.221832341815843,8.378544026261364,6.671757900141213,251.65913005611827,4.697751134752798,1,,0.0,1,1,0,0,5,5,3,4,3.0,3.0,3.0,5.0,5,4.0,3.0,1.0,3.0,3.0,,5,143255.1789603091,177193.9500881595,168790.86014654348,184113.56170540248,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,154000
26,20,110.0,14230,8,5,2007,2007,640.0,0.0,0.0,1566.0,1566.0,1600,0,0,1600,0.0,0.0,2,0,3,1,7,1,2007.0,3.0,890.0,0,56,0,0,0,0,0,7,2009,0,0,0,3166.0,56,2.0,0.0,0.1124385101897399,16,16,0,16,14,5.250000000000001,2.333333333333333,3.0,4.375,0.6666666666666666,0.55625,0.222487702037948,84.00000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.5123523877560845,2.836967705336552,4.216630871203291,-1.5751421686470934,6.441767609997651,-0.4157097509343708,0.0,24.81373619166861,5.892479329226323,0.0,2.221832341815843,10.488088481701515,7.047838930583457,338.0837509253782,4.697751134752798,1,,0.0,1,0,0,0,5,5,4,3,4.0,3.0,1.0,1.0,5,4.0,4.0,3.0,3.0,3.0,,5,296458.38831811264,214779.58038757098,216070.71346458318,185015.5843810596,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,256300
