Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_WasMissing,MasVnrArea_WasMissing,GarageYrBlt_WasMissing,TotalSF,TotalPorchSF,TotalBaths,BsmtFinishedRatio,LivingAreaRatio,HouseAge,YearsSinceRemodel,WasRemodeled,GarageAge,YearsSinceSold,HouseAgeGroup,NeighborhoodTier,QualityScore,BasementQualityScore,GarageQualityScore,RoomDensity,BathBedroomRatio,GarageLivingRatio,LotCoverageRatio,AgeQualityInteraction,MiscVal_transformed,PoolArea_transformed,LotArea_transformed,LowQualFinSF_transformed,3SsnPorch_transformed,KitchenAbvGr_transformed,BsmtFinSF2_transformed,EnclosedPorch_transformed,ScreenPorch_transformed,GarageYrBlt_transformed,BsmtHalfBath_transformed,GarageQualityScore_transformed,LivingAreaRatio_transformed,MasVnrArea_transformed,OpenPorchSF_transformed,LotCoverageRatio_transformed,TotalPorchSF_transformed,BathBedroomRatio_transformed,WoodDeckSF_transformed,TotalSF_transformed,1stFlrSF_transformed,BsmtFinSF1_transformed,MSSubClass_transformed,LotFrontage_transformed,GrLivArea_transformed,TotalBsmtSF_transformed,AgeQualityInteraction_transformed,SalePrice
16,45,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,7,8,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,Ex,Y,FuseA,854,0,0,854,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1991.0,Unf,2.0,576.0,TA,TA,Y,48,112,0,0,0,0,,GdPrv,,0,7,2007,WD,Normal,0,0,0,1686.0,112,1.0,0.0,0.1395424836601307,94,22,1,32,16,Old (51-100),Standard,5.200000000000001,2.0,3.0,5.85480093676815,0.5,0.6744730679156908,0.2754901960784314,488.8000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.2324736723556495,2.836967705336552,4.9658390461893545,-1.342137437473196,8.199816987468449,-0.7234444175958598,0.0,24.81373619166861,5.4917112122035245,0.0,2.6185665020609696,7.14142842854285,6.473656167536014,209.493672842314,4.697751134752798,132000
17,20,RL,84.0,11241,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,ALQ,578.0,Unf,0.0,426.0,1004.0,GasA,Ex,Y,SBrkr,1004,0,0,1004,1.0,0.0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1970.0,Fin,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,,,Shed,700,3,2010,WD,Normal,1,0,0,2008.0,0,2.0,0.5756972111553785,0.0893158971621741,53,53,0,53,13,Old (51-100),Mid_Tier,4.700000000000001,2.0,3.0,4.9800796812749,1.0,0.4780876494023904,0.1786317943243483,249.10000000000005,6.55250788703459,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.8191411808535656,2.836967705336552,0.0,-1.8177797823408668,0.0,0.0,0.0,24.81373619166861,5.596513061438919,24.041630560342615,2.221832341815843,9.16515138991168,6.622046131568017,241.52930724499544,4.697751134752798,149000
18,90,RL,72.0,10791,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1296,0,0,1296,0.0,0.0,2,0,2,2,TA,6,Typ,0,,CarPort,1967.0,Unf,2.0,516.0,TA,TA,Y,0,0,0,0,0,0,,,Shed,500,10,2006,WD,Normal,0,0,0,1296.0,0,2.0,0.0,0.1201000834028356,56,56,0,56,17,Old (51-100),Mid_Tier,3.2500000000000004,0.0,3.0,4.62962962962963,1.0,0.3981481481481481,0.1201000834028356,182.00000000000003,6.2166061010848646,0.0,17.222842597803265,0.0,0.0,1.4142135623730951,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.426123025462085,2.836967705336552,0.0,-2.2650149527355077,0.0,0.0,0.0,24.81373619166861,5.759718033911326,0.0,2.9079220492956814,8.48528137423857,6.8555921409217255,0.0,4.697751134752798,90000
19,20,RL,66.0,13695,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,GLQ,646.0,Unf,0.0,468.0,1114.0,GasA,Ex,Y,SBrkr,1114,0,0,1114,1.0,0.0,1,1,3,1,Gd,6,Typ,0,,Detchd,2004.0,Unf,2.0,576.0,TA,TA,Y,0,102,0,0,0,0,,,,0,6,2008,WD,Normal,0,0,0,2228.0,102,2.5,0.5798922800718133,0.0813435560423512,19,19,0,19,15,Recent (11-25),Mid_Tier,4.05,2.0,3.0,5.385996409335728,0.8333333333333334,0.5170556552962298,0.1626871120847024,76.95,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.9462700715252903,2.836967705336552,4.863775820586757,-1.9221192420776472,7.946373552664842,-0.18437405380918556,0.0,24.81373619166861,5.66329140751581,25.41653005427767,2.221832341815843,8.12403840463596,6.717239608619092,261.3030686075953,4.697751134752798,159000
20,20,RL,70.0,7560,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1965,Hip,CompShg,BrkFace,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,504.0,Unf,0.0,525.0,1029.0,GasA,TA,Y,SBrkr,1339,0,0,1339,0.0,0.0,1,0,3,1,TA,6,Min1,0,,Attchd,1958.0,Unf,1.0,294.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,5,2009,COD,Abnorml,0,0,0,2368.0,0,1.0,0.4897959183673469,0.1771164021164021,65,58,1,65,14,Old (51-100),Mid_Tier,4.200000000000001,2.0,3.0,4.480955937266617,0.3333333333333333,0.2195668409260642,0.3132275132275132,273.00000000000006,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.9321032440133903,2.836967705336552,0.0,-1.2036271041900353,0.0,-1.1760171684051137,0.0,24.81373619166861,5.780397544280654,22.44994432064365,2.221832341815843,8.366600265340756,6.885402264275112,246.068290002661,4.697751134752798,139000
21,60,RL,101.0,14215,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1158.0,1158.0,GasA,Ex,Y,SBrkr,1158,1218,0,2376,0.0,0.0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005.0,RFn,3.0,853.0,TA,TA,Y,240,154,0,0,0,0,,,,0,11,2006,New,Partial,0,0,0,3534.0,154,3.5,0.0,0.1671473795286669,18,17,1,18,17,Recent (11-25),Premium,5.3500000000000005,2.6666666666666665,3.0,3.787878787878788,0.875,0.359006734006734,0.2486106225817798,96.3,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.0042618478957057,2.836967705336552,5.3154252060082685,-1.4537008608323478,9.103227703818298,-0.13463015734610392,0.0,24.81373619166861,5.688062253409386,0.0,2.7438051561793673,10.04987562112089,7.407286355122758,269.07617155754616,4.697751134752798,325300
22,45,RM,57.0,7449,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,637.0,637.0,GasA,Ex,Y,FuseF,1108,0,0,1108,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1930.0,Unf,1.0,280.0,TA,TA,N,0,0,205,0,0,0,,GdPrv,,0,6,2007,WD,Normal,0,0,0,1745.0,205,1.0,0.0,0.1487447979594576,93,73,1,93,16,Old (51-100),Standard,5.05,2.0,3.0,5.415162454873646,0.3333333333333333,0.2527075812274368,0.2342596321653913,469.65,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.15114452461657,2.836967705336552,0.0,-1.518638277590175,9.970523089275469,-1.1760171684051137,0.0,24.81373619166861,5.659833214891966,0.0,2.6185665020609696,7.54983443527075,6.712297526640437,171.10793669384992,4.697751134752798,139400
23,20,RL,75.0,9742,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1777.0,1777.0,GasA,Ex,Y,SBrkr,1795,0,0,1795,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2.0,534.0,TA,TA,Y,171,159,0,0,0,0,,,,0,9,2008,WD,Normal,0,0,0,3572.0,159,2.0,0.0,0.1842537466639293,21,21,0,21,15,Recent (11-25),Mid_Tier,5.250000000000001,2.333333333333333,3.0,3.8997214484679663,0.6666666666666666,0.2974930362116991,0.3666598234448778,110.25,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.8831923509646868,2.836967705336552,5.350670458251526,-1.0351903456625042,9.197421749697835,-0.41570975093437085,0.0,24.81373619166861,5.964197149623752,0.0,2.221832341815843,8.660254037844387,7.1525553964674495,371.9845858508088,4.697751134752798,230000
24,120,RM,44.0,4224,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,840.0,Unf,0.0,200.0,1040.0,GasA,TA,Y,SBrkr,1060,0,0,1060,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Unf,2.0,572.0,TA,TA,Y,100,110,0,0,0,0,,,,0,6,2007,WD,Normal,0,0,0,2100.0,110,2.0,0.8076923076923077,0.2509469696969697,47,47,0,47,16,Mature (26-50),Standard,4.500000000000002,2.333333333333333,3.0,5.660377358490566,0.6666666666666666,0.539622641509434,0.4971590909090909,211.50000000000009,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.5089294067370154,2.836967705336552,4.946153777113599,-0.7142090914076632,8.150578776801323,-0.41570975093437085,0.0,24.81373619166861,5.6314299769629566,28.982753492378876,3.016154085343154,6.6332495807108,6.671757900141213,248.05682005315262,4.697751134752798,129900
25,20,RL,70.2,8246,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1968,2001,Gable,CompShg,Plywood,Plywood,,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,188.0,ALQ,668.0,204.0,1060.0,GasA,Ex,Y,SBrkr,1060,0,0,1060,1.0,0.0,1,0,3,1,Gd,6,Typ,1,TA,Attchd,1968.0,Unf,1.0,270.0,TA,TA,Y,406,90,0,0,0,0,,MnPrv,,0,5,2010,WD,Normal,1,0,0,2120.0,90,2.0,0.8075471698113208,0.1285471743875818,55,22,1,55,13,Old (51-100),Mid_Tier,4.750000000000001,2.0,3.0,5.660377358490566,0.6666666666666666,0.2547169811320754,0.2570943487751637,261.25000000000006,0.0,0.0,17.222842597803265,0.0,0.0,1.0,0.6837703542063188,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.337949571213344,2.836967705336552,4.727638915555376,-1.41715878729821,7.615351058966104,-0.41570975093437085,0.0,24.81373619166861,5.6314299769629566,13.711309200802088,2.221832341815843,8.378544026261364,6.671757900141213,251.65913005611827,4.697751134752798,154000
26,20,RL,110.0,14230,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1566.0,1566.0,GasA,Ex,Y,SBrkr,1600,0,0,1600,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,890.0,TA,TA,Y,0,56,0,0,0,0,,,,0,7,2009,WD,Normal,0,0,0,3166.0,56,2.0,0.0,0.1124385101897399,16,16,0,16,14,Recent (11-25),Premium,5.250000000000001,2.333333333333333,3.0,4.375,0.6666666666666666,0.55625,0.222487702037948,84.00000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.5123523877560845,2.836967705336552,4.216630871203291,-1.5751421686470934,6.441767609997651,-0.41570975093437085,0.0,24.81373619166861,5.892479329226323,0.0,2.221832341815843,10.488088481701515,7.047838930583457,338.0837509253782,4.697751134752798,256300
27,20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,234.0,Rec,486.0,180.0,900.0,GasA,TA,Y,SBrkr,900,0,0,900,0.0,1.0,1,0,3,1,Gd,5,Typ,0,,Detchd,2005.0,Unf,2.0,576.0,TA,TA,Y,222,32,0,0,0,0,,,,0,5,2010,WD,Normal,0,0,0,1800.0,32,1.5,0.8,0.125,72,23,1,18,13,Old (51-100),Mid_Tier,4.450000000000001,2.0,3.0,5.555555555555555,0.5,0.64,0.25,320.4000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,0.6837405229386632,0.0,0.0,35765132.1566755,1.0,83.63197513277902,-2.3741584170249683,2.836967705336552,3.6258359670986215,-1.4476265141401303,5.2120885390568645,-0.7234444175958598,0.0,24.81373619166861,5.525805524330491,15.297058540778355,2.221832341815843,7.745966692414834,6.5217967856122865,222.33722640509936,4.697751134752798,134800
28,20,RL,98.0,11478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,No,GLQ,1218.0,Unf,0.0,486.0,1704.0,GasA,Ex,Y,SBrkr,1704,0,0,1704,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,RFn,3.0,772.0,TA,TA,Y,0,50,0,0,0,0,,,,0,5,2010,WD,Normal,0,0,0,3408.0,50,3.0,0.7147887323943662,0.1484579194981704,16,15,1,15,13,Recent (11-25),Premium,5.3500000000000005,2.6666666666666665,3.0,4.107981220657277,1.0,0.4530516431924882,0.2969158389963408,85.60000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.1535935488459845,2.836967705336552,4.095858771084797,-1.26119535538822,6.179677067912107,0.0,0.0,24.81373619166861,5.931816178840579,34.899856733230294,2.221832341815843,9.899494936611665,7.105199486788985,360.3742096894998,4.697751134752798,306000
29,20,RL,47.0,16321,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277.0,Unf,0.0,207.0,1484.0,GasA,TA,Y,SBrkr,1600,0,0,1600,1.0,0.0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,1.0,319.0,TA,TA,Y,288,258,0,0,0,0,,,,0,12,2006,WD,Normal,0,0,0,3084.0,258,2.0,0.860512129380054,0.0980332087494638,66,26,1,66,17,Old (51-100),Mid_Tier,4.200000000000001,3.333333333333333,3.0,3.75,1.0,0.199375,0.1889590098645916,277.20000000000005,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.693982693149049,2.836967705336552,5.888214584510297,-1.7553497537724987,10.708161549879671,0.0,0.0,24.81373619166861,5.892479329226323,35.73513677041127,2.221832341815843,6.855654600401044,7.047838930583457,324.61032907045023,4.697751134752798,207500
30,30,RM,60.0,6324,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,520.0,GasA,Fa,N,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,Fa,4,Typ,0,,Detchd,1920.0,Unf,1.0,240.0,Fa,TA,Y,49,0,87,0,0,0,,,,0,5,2008,WD,Normal,0,0,0,1040.0,87,1.0,0.0,0.0822264389626818,96,73,1,103,15,Old (51-100),Standard,3.850000000000001,2.0,2.5,7.6923076923076925,1.0,0.4615384615384615,0.1644528779253637,369.6,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.9315159037189233,2.836967705336552,0.0,-1.910041282275931,7.527271783832036,0.0,0.0,24.81373619166861,5.163771289305233,0.0,2.4286617422266024,7.745966692414834,6.017038964825259,146.69260573179133,4.697751134752798,68500
31,70,C (all),50.0,8500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,649.0,649.0,GasA,TA,N,SBrkr,649,668,0,1317,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,1920.0,Unf,1.0,250.0,TA,Fa,N,0,54,172,0,0,0,,MnPrv,,0,7,2008,WD,Normal,0,0,0,1966.0,226,1.0,0.0,0.1549411764705882,103,73,1,103,15,Historic (100+),Standard,3.4000000000000004,2.0,2.5,4.555808656036446,0.3333333333333333,0.1898253606681852,0.2312941176470588,350.20000000000005,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.0995072246353215,2.836967705336552,4.177816873735674,-1.5325834447133608,10.278849028603402,-1.1760171684051137,0.0,24.81373619166861,5.311502059933271,0.0,2.807855687746713,7.0710678118654755,6.870273588931998,173.54653695177245,4.697751134752798,40000
32,20,RL,62.2,8544,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Gd,Y,SBrkr,1228,0,0,1228,0.0,0.0,1,1,3,1,Gd,6,Typ,0,,Attchd,1966.0,Unf,1.0,271.0,TA,TA,Y,0,65,0,0,0,0,,MnPrv,,0,6,2008,WD,Normal,1,0,0,2456.0,65,1.5,0.0,0.1437265917602996,57,17,1,57,15,Old (51-100),Mid_Tier,4.250000000000001,2.0,3.0,4.885993485342019,0.5,0.2206840390879478,0.2874531835205992,242.25000000000009,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.194769326198481,2.836967705336552,4.376241657174569,-1.2961522508225793,6.796934767334538,-0.7234444175958598,0.0,24.81373619166861,5.725479515505157,0.0,2.221832341815843,7.886697661252142,6.806344827039641,281.29463471283754,4.697751134752798,149350
33,20,RL,85.0,11049,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1234.0,1234.0,GasA,Ex,Y,SBrkr,1234,0,0,1234,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,RFn,2.0,484.0,TA,TA,Y,0,30,0,0,0,0,,,,0,1,2008,WD,Normal,0,0,0,2468.0,30,2.0,0.0,0.1116843153226536,16,16,0,16,15,Recent (11-25),Mid_Tier,5.3500000000000005,2.6666666666666665,3.0,5.672609400324149,0.6666666666666666,0.3922204213938411,0.2233686306453072,85.60000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.5211962399582295,2.836967705336552,3.558677650777331,-1.570805085782659,5.080410561080032,-0.41570975093437085,0.0,24.81373619166861,5.728580647619025,0.0,2.221832341815843,9.219544457292887,6.810799815734005,282.33383326529497,4.697751134752798,179900
34,20,RL,70.0,10552,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,Rec,1018.0,Unf,0.0,380.0,1398.0,GasA,Gd,Y,SBrkr,1700,0,0,1700,0.0,1.0,1,1,4,1,Gd,6,Typ,1,Gd,Attchd,1959.0,RFn,2.0,447.0,TA,TA,Y,0,38,0,0,0,0,,,,0,4,2010,WD,Normal,0,0,0,3098.0,38,2.0,0.7281831187410587,0.1611068991660348,64,64,0,64,13,Old (51-100),Mid_Tier,4.05,2.0,3.0,3.5294117647058827,0.5,0.2629411764705882,0.2935936315390447,259.2,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,1.0,83.63197513277902,-2.0503810803319413,2.836967705336552,3.8057086085406313,-1.2733317260326837,5.572737347699389,-0.7234444175958598,0.0,24.81373619166861,5.930350946227872,31.906112267087632,2.221832341815843,8.366600265340756,7.103059602165887,310.2810467490279,4.697751134752798,165500
35,120,RL,60.0,7313,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153.0,Unf,0.0,408.0,1561.0,GasA,Ex,Y,SBrkr,1561,0,0,1561,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,556.0,TA,TA,Y,203,47,0,0,0,0,,,,0,8,2007,WD,Normal,0,0,0,3122.0,47,3.0,0.7386290839205637,0.2134554902228907,18,18,0,18,16,Recent (11-25),Premium,5.9,2.6666666666666665,3.0,3.843689942344651,1.5,0.356181934657271,0.4269109804457814,106.2,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.703164780897525,2.836967705336552,4.030147468882455,-0.8740441899228243,6.0394386744659085,0.39555433991962674,0.0,24.81373619166861,5.877022536236626,33.95585369269929,3.016154085343154,7.745966692414834,7.02535019117556,337.267258758449,4.697751134752798,277500
36,60,RL,108.0,13418,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1117.0,1117.0,GasA,Ex,Y,SBrkr,1132,1320,0,2452,0.0,0.0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,Fin,3.0,691.0,TA,TA,Y,113,32,0,0,0,0,,,,0,9,2006,WD,Normal,0,0,0,3569.0,32,3.5,0.0,0.1827396035176628,19,18,1,19,17,Recent (11-25),Premium,5.3500000000000005,2.6666666666666665,3.0,3.67047308319739,0.875,0.281810766721044,0.2659859889700402,101.65,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.8933883223738905,2.836967705336552,3.6258359670986215,-1.380209279232169,5.2120885390568645,-0.13463015734610392,0.0,24.81373619166861,5.673548453020908,0.0,2.7438051561793673,10.392304845413264,7.435834537168746,261.83542382558164,4.697751134752798,309000
37,20,RL,112.0,10859,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1097.0,1097.0,GasA,Ex,Y,SBrkr,1097,0,0,1097,0.0,0.0,1,1,3,1,TA,6,Typ,0,,Attchd,1995.0,Unf,2.0,672.0,TA,TA,Y,392,64,0,0,0,0,,,,0,6,2009,WD,Normal,0,0,0,2194.0,64,1.5,0.0,0.1010221935721521,29,28,1,28,14,Mature (26-50),Mid_Tier,4.1000000000000005,2.333333333333333,3.0,5.469462169553328,0.5,0.6125797629899726,0.2020443871443042,118.90000000000002,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.653927517779024,2.836967705336552,4.359597036815304,-1.681257942069974,6.759422946112146,-0.7234444175958598,0.0,24.81373619166861,5.653441208302095,0.0,2.221832341815843,10.583005244258363,6.703166320592122,258.27968592387475,4.697751134752798,145000
38,20,RL,74.0,8532,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,Rec,1213.0,Unf,0.0,84.0,1297.0,GasA,Gd,Y,SBrkr,1297,0,0,1297,0.0,1.0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1954.0,Fin,2.0,498.0,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2009,WD,Normal,0,0,0,2594.0,0,1.5,0.9352351580570548,0.1520159399906235,69,33,1,69,14,Old (51-100),Mid_Tier,4.200000000000001,2.0,3.0,3.855050115651504,0.5,0.3839629915188897,0.3040318799812471,289.80000000000007,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,1.0,83.63197513277902,-2.1235894525084293,2.836967705336552,0.0,-1.235677979442848,0.0,-0.7234444175958598,0.0,24.81373619166861,5.7602071867701845,34.828149534535996,2.221832341815843,8.602325267042627,6.856296698002123,293.17176215700795,4.697751134752798,153000
